10,-12,-162
37,79,-114
258,87,-214
-71,123,-47
-140,-106,-118
-58,102,-131
-29,74,-157
-5,52,-177
7,83,-216
25,67,-196
34,56,-162
-76,29,-162
-162,-2,-123
-139,19,-122
-53,22,-164
-83,26,-142
-79,38,-252
37,48,-213
24,41,-137
59,47,-126
109,55,-61
80,46,-69
47,40,-118
45,51,-148
63,59,-172
38,55,-202
16,54,-215
13,59,-199
48,66,-189
20,47,-111
39,48,-91
124,77,-104
84,52,-129
105,55,-142
58,65,-132
8,28,-84
251,73,-96
40,36,-158
1,63,-115
125,-2,-142
61,64,-198
6,55,-149
93,60,-124
70,65,-160
41,62,-160
84,64,-126
77,67,-129
37,55,-155
60,63,-126
110,70,-124
46,55,-135
70,66,-102
64,69,-95
75,65,-100
59,56,-82
67,65,-92
71,64,-113
58,63,-99
74,71,-111
66,70,-132
49,65,-122
56,72,-123
56,68,-148
28,59,-163
20,59,-179
13,77,-179
11,82,-178
11,77,-196
2,82,-200
-4,71,-187
-1,65,-164
20,69,-167
29,74,-172
9,60,-194
-33,61,-177
-39,67,-209
6,64,-189
42,68,-181
34,65,-161
-1,63,-150
-17,62,-218
-32,66,-185
-22,61,-204
-5,57,-168
8,55,-184
15,61,-183
21,67,-189
13,63,-179
4,64,-194
-12,61,-190
-14,62,-191
-3,60,-183
5,61,-182
7,61,-178
16,76,-201
12,70,-176
8,63,-169
-5,64,-178
-9,67,-186
0,58,-173
17,69,-193
22,60,-180
62,103,-271
-6,47,-156
-8,56,-194
3,59,-208
25,63,-195
28,56,-177
13,56,-198
-25,56,-198
-21,54,-193
18,59,-198
43,62,-176
34,62,-182
7,57,-200
2,58,-191
20,61,-189
23,58,-183
6,57,-192
-4,61,-199
11,61,-184
30,60,-184
27,64,-182
15,60,-190
-6,58,-149
12,62,-201
23,58,-191
20,58,-173
42,55,-211
15,47,-161
39,62,-217
21,66,-188
21,40,-187
22,42,-185
15,40,-182
16,35,-203
17,44,-198
42,84,-222
33,68,-174
16,62,-149
38,54,-179
17,68,-167
3,61,-199
-18,49,-190
-14,77,-198
27,71,-201
40,68,-172
35,65,-168
11,69,-173
-23,53,-239
-31,75,-162
-20,68,-182
5,73,-161
58,72,-167
52,84,-150
39,69,-177
-14,74,-175
-55,69,-173
-53,69,-173
-14,66,-188
31,76,-166
54,74,-142
51,72,-150
18,75,-174
-31,70,-184
-64,66,-171
-54,65,-170
-25,72,-187
15,73,-176
38,74,-165
29,76,-169
-5,71,-181
-49,66,-181
-68,62,-171
-56,68,-169
-32,67,-181
-1,73,-185
12,73,-179
-4,73,-177
-39,69,-179
-73,60,-160
-80,59,-152
-78,79,-192
-26,70,-183
2,74,-174
11,75,-180
-13,73,-180
-51,68,-172
-75,68,-146
-86,62,-142
-78,57,-153
-57,68,-172
-28,73,-181
-14,74,-181
-26,72,-178
-56,71,-173
-78,63,-153
-88,60,-145
-76,63,-150
-59,67,-170
-34,73,-180
-24,73,-178
-38,70,-177
-65,68,-165
-82,63,-148
-81,64,-145
-72,65,-159
-50,70,-174
-29,74,-179
-27,75,-179
-44,72,-172
-70,64,-163
-79,67,-145
-82,63,-148
-69,66,-160
-48,71,-173
-32,74,-178
-34,75,-173
-54,69,-175
-72,67,-156
-76,65,-145
-75,66,-151
-62,70,-165
-44,72,-179
-33,75,-175
-41,73,-173
-61,69,-165
-77,66,-153
-79,64,-148
-70,68,-154
-54,71,-167
-38,75,-178
-32,74,-176
-43,72,-174
-64,70,-161
-80,64,-149
-81,66,-144
-72,67,-156
-52,70,-170
-32,75,-176
-27,74,-176
-40,73,-173
-64,69,-165
-75,65,-147
-80,64,-146
-69,69,-156
-51,72,-174
-30,78,-182
-24,79,-181
-36,76,-172
-53,47,-162
-81,67,-151
-78,67,-140
-76,64,-151
-58,69,-163
-41,72,-176
-30,75,-172
-38,74,-174
-57,70,-172
-71,70,-153
-80,63,-148
-74,71,-150
-67,66,-168
-47,74,-171
-41,72,-177
-45,73,-173
-62,72,-167
-75,64,-155
-78,67,-148
-72,64,-155
-58,70,-165
-46,73,-174
-41,72,-175
-48,73,-169
-66,68,-164
-76,67,-148
-81,63,-142
-78,64,-149
-68,70,-158
-59,70,-166
-57,73,-173
-58,72,-166
-65,68,-160
-68,67,-154
-70,69,-158
-61,71,-157
-58,70,-166
-55,68,-171
-58,68,-172
-64,58,-170
-75,62,-172
-71,61,-165
-72,66,-184
-52,65,-173
-51,49,-183
-49,61,-160
-69,52,-175
-57,48,-148
-94,22,-185
-66,57,-162
-64,35,-197
-35,51,-183
-35,60,-176
-57,39,-179
-83,83,-159
-82,67,-178
-35,76,-157
-15,79,-168
-10,87,-159
-9,82,-188
-34,69,-156
-75,61,-151
-109,48,-128
-92,85,-117
-87,40,-145
-49,74,-160
-10,60,-170
-3,77,-164
-24,76,-184
-74,80,-167
-83,51,-117
-77,66,-102
-91,64,-125
-68,76,-166
-17,84,-177
0,79,-165
-17,82,-169
-63,74,-173
-86,69,-133
-82,68,-119
-78,66,-126
-77,70,-155
-53,75,-174
-39,80,-170
-50,73,-161
-75,70,-149
-83,71,-126
-81,68,-120
-88,74,-134
-69,73,-150
-50,80,-170
-35,82,-172
-39,79,-164
-61,75,-157
-81,71,-136
-85,68,-115
-89,75,-119
-72,63,-142
-51,63,-164
-37,77,-177
-34,79,-165
-57,72,-170
-82,64,-141
-92,58,-114
-83,69,-114
-81,71,-134
-64,72,-169
-25,77,-181
-4,81,-172
-16,77,-171
-50,77,-171
-86,66,-144
-96,64,-117
-86,60,-116
-77,68,-142
-50,77,-176
-13,82,-178
-8,85,-167
-21,76,-168
-66,61,-178
-82,57,-139
-90,39,-125
-87,69,-139
-68,71,-170
-35,75,-179
-26,72,-176
-44,74,-175
-73,62,-158
-90,59,-134
-79,62,-127
-63,65,-138
-56,81,-183
-20,91,-174
-11,69,-179
-32,85,-160
-73,70,-166
-89,82,-132
-78,45,-118
-82,73,-135
-67,70,-174
-27,82,-182
-7,72,-188
-26,75,-181
-60,76,-164
-87,71,-132
-93,55,-107
-84,65,-111
-78,67,-139
-56,72,-179
-13,74,-181
3,81,-170
-9,68,-175
-62,68,-179
-95,63,-125
-84,46,-95
-79,72,-90
-102,48,-108
-78,68,-142
-52,66,-169
-35,76,-170
-44,78,-176
-68,70,-169
-69,69,-145
-70,64,-144
-68,70,-161
-51,76,-170
-42,77,-168
-49,73,-161
-74,72,-155
-86,74,-129
-89,65,-122
-72,70,-128
-68,69,-158
-38,82,-170
-17,82,-171
-16,83,-166
-32,80,-171
-60,74,-162
-78,67,-144
-77,73,-133
-78,76,-147
-61,75,-163
-44,79,-167
-38,77,-167
-48,77,-163
-70,72,-155
-79,70,-138
-79,72,-133
-70,75,-140
-66,79,-161
-44,68,-173
-39,91,-182
-46,76,-173
-61,67,-160
-81,69,-146
-83,67,-141
-80,76,-158
-63,53,-177
-38,62,-180
-24,80,-171
1,107,-169
-33,40,-191
-151,-24,-44
1,30,-40
216,-143,-198
-6,14,-89
44,61,-33
25,36,-109
129,-46,-244
37,-94,-132
42,-351,-185
137,13,-188
20,13,-118
-17,-4,-88
-23,-54,-142
133,80,-239
4,-117,-93
-11,-8,-74
50,23,-156
23,52,-157
192,-12,-233
38,-111,-57
241,-192,-312
68,96,-88
64,25,-68
147,273,-198
70,-122,-157
-306,8,-293
-249,-55,-98
255,-44,-425
-60,-1,-161
132,-20,-412
-27,136,-99
-6,27,-178
179,-340,-369
494,-302,-82
76,199,-64
186,11,-76
199,-54,-251
85,231,-566
-39,127,-205
43,-2,-193
2,-478,-253
319,-91,-283
171,147,377
221,-39,-319
26,-68,-242
-1,-177,47
443,99,37
0,43,-371
135,33,-205
53,13,-252
129,-53,-97
25,-54,10
111,-34,-117
53,-84,-203
415,-46,-434
-40,108,73
-74,57,-47
-323,-9,213
126,104,-229
-7,291,-300
-86,70,-144
-404,-494,-141
-83,318,-216
-183,168,-169
23,106,-218
105,-92,-112
495,-134,-421
-102,513,46
-31,242,-142
-11,121,-342
147,-499,-173
321,-465,-207
-15,405,-112
-50,265,-127
278,-261,-267
130,-141,-345
-131,-240,350
92,505,-104
284,409,-142
248,-162,-74
445,430,-162
-28,504,-82
93,-462,-512
70,503,234
484,-289,-608
49,512,-202
11,-479,-120
493,-355,-512
-155,414,147
103,196,-158
66,-70,-325
-106,248,-92
443,387,-330
60,128,-277
23,16,-239
215,264,-319
362,507,-237
58,231,-108
-8,171,-99
-152,-20,-91
-40,-190,-235
-160,163,121
392,180,-536
226,-69,-107
206,5,-49
287,-179,-161
-37,81,-148
155,33,-234
-37,31,-161
200,16,-220
5,223,-149
183,7,-205
-176,-293,162
43,235,-251
222,62,-307
38,107,-188
-34,199,-264
-274,-170,242
159,478,-461
350,-20,73
139,-83,-337
101,-47,-236
-109,346,-102
124,-79,-286
-74,-44,17
106,236,-3
-6,134,-102
-229,79,-48
-100,191,-84
61,137,-150
-4,54,-122
-4,8,-129
-28,-11,-108
219,341,-311
7,318,-77
-62,142,-169
178,176,-550
-42,2,-64
-11,504,-389
10,107,-221
8,106,-92
-37,65,-155
407,260,-299
279,-175,-613
59,512,-155
18,123,-146
-2,95,-141
-19,71,-170
116,106,-126
-34,191,-114
89,256,-52
139,94,-89
-6,-34,-119
-8,-13,-158
1,20,-111
57,54,195
277,201,-178
234,-476,-334
-45,133,-44
37,169,-99
22,6,-181
-6,19,-145
-12,66,-149
-206,-106,-183
293,188,-178
11,107,-89
344,-141,-464
192,1,320
242,186,-241
83,19,342
92,330,-397
100,-51,-283
34,-14,-210
28,37,-238
22,-339,-222
-116,210,-315
228,153,-267
34,156,-185
-31,-70,-299
139,77,-226
-97,-21,-50
-75,110,-131
103,67,-403
147,-182,51
103,40,-192
30,55,-118
8,58,-111
13,93,-104
8,141,-92
178,89,-354
239,-28,-182
-82,10,-97
-79,-82,-287
179,-112,-318
189,-302,-202
24,5,-557
-141,-86,-188
-115,-76,-166
-98,-74,-274
64,-148,-326
19,494,-565
-110,-437,-419
320,80,-109
33,-412,-198
3,-138,-158
57,-46,-183
10,-83,-130
212,-298,-344
81,-241,-48
65,-141,-104
234,-217,-216
122,-159,-89
3,-113,-80
-121,-107,-173
-82,-139,-133
-173,-172,-164
-45,-88,-32
230,-135,-129
130,-48,-213
0,-29,-169
162,-310,-271
-141,-136,-77
102,-118,-225
33,-148,-59
-41,-144,-132
0,-122,-153
159,-111,-255
-72,-134,-39
-44,-79,-133
89,-115,-192
-18,-112,-86
-5,-135,-166
34,-123,-106
-40,-114,-94
-28,-119,-138
40,-95,-127
26,-150,-101
-22,-97,-104
-29,-110,-190
6,-104,-165
11,-67,-172
23,-124,-174
-3,-85,-132
-28,-113,-150
46,-131,-271
-73,-1,-236
-199,-87,-55
28,-128,-229
4,-87,-110
-4,-116,-129
25,-103,-111
28,-224,-173
21,-77,-167
5,-102,-114
97,-87,-244
29,-112,-184
-11,-75,-122
3,-76,-229
48,-107,-154
-2,-95,-125
-55,-25,-172
7,-103,-205
84,-68,-202
64,-102,-95
-33,-95,-82
-37,-76,-84
64,-114,-190
41,-113,-161
43,-98,-107
71,-161,-122
5,-89,-170
21,-82,-144
21,-122,-74
-22,-61,-96
35,-99,-141
41,-57,-211
68,-154,-137
85,-132,-223
67,-133,-173
97,-128,-139
51,-132,-110
67,-119,-166
51,-94,-174
58,-115,-174
20,-75,-149
1,-86,-150
-2,-96,-143
-15,-100,-164
5,-110,-151
9,-107,-156
-31,-105,-173
26,-104,-210
63,-131,-141
-5,-114,-139
-64,-91,-115
4,-97,-132
-59,-100,-175
-30,-139,-187
-80,-149,-80
-141,-23,-208
-50,-92,-86
-57,-119,-150
-63,-118,-105
-74,-93,-130
-36,-137,-120
-14,-78,-144
-28,-131,-106
2,-78,-141
0,-114,-123
3,-105,-148
-1,-86,-172
6,-83,-188
10,-91,-193
9,-84,-185
11,-70,-202
35,-48,-146
49,-68,-140
87,-59,-116
80,-52,-110
292,244,-159
-51,-84,-111
-60,-257,-157
3,-103,-198
80,-107,-234
-64,-106,-185
-63,-99,-153
-21,-144,-208
12,-130,-227
48,-69,-168
-30,-124,-135
-12,-130,-114
5,-128,-180
61,-104,-151
29,-71,-117
35,-89,-115
58,-64,-133
85,-90,-115
51,-104,-97
53,-100,-90
68,-104,-96
98,-49,-161
74,-53,-116
81,-17,-204
91,20,-69
26,-80,-103
25,-107,-150
7,-92,-141
0,-105,-133
24,-126,-147
-4,-159,-156
-14,-84,-146
3,-104,-127
9,-137,-136
-2,-102,-144
-18,-97,-116
1,-110,-132
33,-61,-128
53,-64,-154
12,-98,-124
13,-111,-131
34,-113,-138
57,-108,-143
47,-87,-138
90,-41,-136
78,-58,-112
92,-47,-124
107,-15,-141
91,-59,-128
89,6,-123
91,-2,-106
85,-10,-124
99,-10,-127
88,14,-110
102,12,-132
91,-25,-107
97,38,-125
111,-67,-137
72,53,-88
92,46,-135
93,21,-115
92,85,-106
69,28,-134
95,12,-91
85,65,-106
58,40,-112
118,25,-122
62,76,-105
85,25,-137
118,15,-81
101,12,-124
121,52,-117
83,30,-100
77,-6,-129
84,5,-112
-19,168,-109
89,29,-108
83,14,-118
69,84,-119
20,95,-105
85,6,-139
53,93,-95
77,64,-138
30,82,-116
44,92,-109
26,84,-106
33,98,-110
20,71,-113
32,88,-118
49,106,-123
48,96,-126
24,73,-120
38,110,-116
25,76,-113
41,50,-121
2,40,-137
64,229,-103
1,121,-106
14,117,-106
2,90,-109
13,108,-110
7,100,-111
9,105,-106
3,98,-103
2,90,-102
0,104,-100
0,106,-100
-14,89,-92
2,83,-87
62,102,-150
3,117,-130
30,94,-175
44,99,-108
3,39,-63
23,64,-119
33,92,-143
61,117,-156
33,79,-100
23,57,-87
69,73,-110
60,88,-132
47,108,-112
14,48,-90
16,102,-100
25,43,-106
80,69,-133
54,84,-115
58,72,-92
12,107,-103
41,43,-117
77,46,-143
105,134,-124
68,26,-86
86,159,-73
69,69,-167
-3,94,-134
5,84,-129
-4,85,-133
-10,89,-123
-18,68,-117
8,103,-112
54,195,-143
-6,-4,-133
-50,298,-65
7,63,-117
31,125,-148
-8,47,-124
-30,103,-108
-17,136,-64
42,82,-126
4,102,-156
-41,69,-135
-61,77,-110
-60,92,-76
-2,78,-52
79,78,-148
27,113,-157
43,106,-148
31,76,-107
3,61,-61
18,142,-92
52,89,-134
28,60,-139
47,114,-115
22,143,-61
10,62,-83
40,89,-111
26,90,-127
-2,-7,-127
14,93,-115
38,99,-113
20,95,-89
26,98,-82
40,93,-113
45,92,-127
51,77,-125
26,80,-94
14,78,-80
29,107,-100
44,110,-117
58,103,-138
73,70,-101
30,49,-73
72,141,-108
51,85,-129
56,96,-127
51,77,-87
61,194,-79
53,89,-121
18,14,-120
15,-6,-113
79,136,-48
103,144,-106
51,82,-122
33,106,-128
44,92,-109
69,59,-73
164,21,-137
88,64,-117
13,98,-87
13,113,-78
69,86,-81
84,44,-155
25,110,-111
110,-45,-79
42,125,-114
65,114,-131
97,86,-70
81,76,-69
36,65,-131
3,40,-134
-10,37,-122
11,-24,-150
80,60,-114
83,16,-11
146,45,-222
170,52,-182
13,46,-75
24,48,-101
53,-21,-118
131,102,-133
117,45,-129
100,5,-99
120,-65,-122
83,61,-105
62,9,-82
114,7,-184
79,55,-183
28,63,-93
-44,71,-66
-72,47,-33
116,131,-153
-16,109,-168
-80,-24,-150
-9,75,-101
-259,-74,-173
-149,101,-90
1,103,-94
-35,40,-84
-30,92,-74
-35,61,-64
9,91,-77
67,87,-129
70,121,-155
17,118,-118
59,12,-92
50,81,-104
76,62,-138
32,79,-111
53,80,-79
97,91,-107
137,34,-166
157,102,-21
-62,268,-50
145,6,-174
44,57,-164
82,40,-384
35,40,-83
-195,18,-124
50,67,-181
-134,-32,-205
-69,11,-395
-68,55,-241
19,30,-185
115,66,-344
-149,38,-33
-45,23,-244
63,9,-171
-89,64,-130
139,58,-264
-36,46,-118
-18,140,-194
116,-17,-60
12,14,-42
103,61,-144
95,50,-209
81,51,-97
18,34,-49
69,5,-104
149,23,-175
82,-38,-91
30,28,-177
110,91,-361
186,-18,232
-28,154,-103
208,-58,-318
365,425,-364
48,117,-167
246,-59,-166
500,-179,-607
123,512,-140
-359,118,165
493,-483,-579
222,503,-457
-155,134,-546
-154,143,-86
-83,-451,-369
3,505,47
249,202,-134
210,-18,-82
360,-338,-77
222,305,227
277,162,-393
87,-57,-40
36,-371,-119
103,223,-87
96,511,-74
26,228,-119
20,246,-155
-125,310,-222
322,-487,-35
24,104,-148
11,45,-176
35,167,-179
-28,112,-178
25,64,-239
7,79,-168
22,54,-190
-35,54,-89
32,220,-164
21,138,-156
123,116,-462
420,178,245
87,400,-173
88,152,-162
-24,84,-43
462,-196,-165
422,443,-613
420,31,-614
68,24,-526
-21,37,21
279,201,-238
24,221,-82
42,119,-85
4,120,-97
11,190,-136
12,250,-127
-70,228,-114
-484,-196,-230
-8,34,-111
6,61,-128
3,12,-119
-49,-81,-322
283,121,18
233,419,-208
-49,220,-119
-170,-354,-515
-77,174,-24
-9,160,-64
129,493,-101
-8,183,-160
-45,66,-118
486,-116,12
473,-444,345
-49,500,26
241,315,-194
191,250,-200
273,-488,-273
477,46,-194
172,456,-323
47,503,23
105,397,-88
295,150,-289
-4,-72,-236
247,-490,-203
146,193,-610
38,318,-70
67,191,-284
458,109,-529
-294,322,-425
-7,22,-19
11,36,-91
-18,-28,-160
-309,-195,-385
-23,-412,164
274,-129,-320
-114,130,-189
130,468,-321
55,151,-273
-39,-250,-25
-86,159,-88
51,37,-25
387,-6,-575
21,103,-143
3,26,-110
54,44,-131
45,216,-148
441,-53,172
51,123,-111
25,55,-119
98,-11,-178
307,-54,-46
-27,189,-54
14,26,-102
138,-39,-161
119,-17,-61
-6,121,-60
38,-81,-36
-4,34,-158
26,64,-83
56,52,-201
-35,-161,49
38,11,-84
-17,9,-103
-90,-172,99
39,136,-75
174,134,-209
433,309,60
-109,15,62
42,76,-137
115,-5,-191
-7,-19,-156
181,-42,-173
21,-28,144
328,12,-120
91,-139,-111
-10,-33,-95
-27,-25,-117
97,-10,-47
127,74,61
16,-52,-86
108,-8,-63
121,-11,-59
60,-20,-70
-63,-31,-55
-43,-18,-84
136,-36,-196
31,-25,-153
125,-62,-202
8,12,64
-54,-15,-51
198,-69,-86
105,-43,-111
2,-71,-118
-14,-65,28
17,-45,-82
257,-117,-80
18,-54,-93
48,-49,0
-2,-27,-77
94,-78,-134
136,-52,-119
-27,-60,-76
-106,-60,-42
70,-45,-74
8,-44,-130
41,-177,-139
50,-98,-179
0,-55,-118
-48,-108,-76
-204,-102,-125
-111,-86,-98
101,-79,-59
69,-94,-179
32,-62,-136
14,-104,-18
-83,-63,-70
58,-64,-95
94,-45,-184
74,-23,-117
-16,-94,6
-18,-38,-59
58,-16,-157
70,-25,-194
85,-38,-66
22,1,84
-59,6,-44
-42,7,-35
-60,46,-38
-65,40,-19
-67,53,-26
-96,45,-60
-104,30,-122
-95,35,-138
-100,40,-153
-93,45,-137
-76,42,-143
-84,69,-221
-53,75,-145
-46,77,-167
-57,75,-163
-60,74,-167
-55,82,-170
-68,77,-137
-45,86,-159
-44,81,-171
-38,82,-144
-75,103,-176
-36,81,-163
-33,64,-150
-38,82,-155
-57,84,-156
-56,65,-176
-51,57,-200
-23,47,-187
-18,61,-166
-18,69,-175
-24,72,-161
-35,69,-178
-42,62,-174
-52,69,-184
-51,74,-172
-44,67,-164
-54,77,-150
-59,84,-121
-52,81,-103
-56,108,-114
-65,77,-75
-50,81,-54
-25,70,-49
-26,88,-52
-19,83,-33
-7,62,-48
-6,52,-40
1,58,-38
11,56,-30
7,59,-28
12,60,-39
7,45,-39
9,57,-30
27,45,-53
15,62,-33
18,48,-30
23,50,-37
19,51,-35
30,60,-32
19,54,-24
18,58,-38
-1,50,-33
18,18,-40
4,48,-18
16,41,-27
31,39,-54
20,59,-39
9,77,-26
4,38,-38
-11,50,-36
-4,54,-26
18,71,-41
26,51,-49
23,47,-35
35,41,-39
26,47,-49
14,47,-44
8,43,-40
21,50,-33
35,44,-27
57,27,-29
62,11,-29
110,3,-40
131,-2,-46
56,6,-42
70,14,-37
85,17,-41
103,17,-33
112,14,-35
142,-1,-44
79,4,-39
110,6,-40
87,4,-41
74,3,-41
90,1,-44
120,7,-36
44,1,-40
57,5,-34
39,-14,-36
20,-33,-31
13,-46,-29
11,-51,-34
12,-45,-32
16,-22,-29
48,-19,-11
49,-16,-23
34,-53,-21
21,-2,-44
3,-103,-78
-38,-71,-85
69,-94,-141
28,-141,-170
11,-90,-112
2,-125,-135
6,-125,-147
-1,-107,-121
-7,-108,-118
6,-109,-125
-13,-105,-128
-5,-114,-128
0,-105,-119
-10,-106,-120
1,-112,-130
1,-114,-131
-1,-108,-122
3,-109,-123
-4,-110,-129
1,-111,-133
2,-113,-130
-5,-105,-125
3,-113,-128
3,-107,-128
-4,-110,-128
0,-108,-127
-2,-110,-125
-3,-112,-127
1,-111,-128
-1,-109,-125
-2,-109,-123
0,-112,-126
-1,-110,-127
1,-112,-126
0,-109,-126
0,-111,-126
-1,-110,-127
1,-112,-127
-1,-107,-125
0,-110,-123
-1,-121,-125
-2,-112,-128
-1,-99,-124
-1,-112,-125
-2,-113,-126
-4,-109,-126
-3,-112,-127
-2,-110,-126
0,-112,-127
-2,-108,-128
-2,-110,-127
-2,-112,-126
-2,-112,-127
0,-110,-128
2,-111,-129
1,-111,-128
1,-107,-126
1,-113,-126
0,-111,-127
0,-107,-124
0,-108,-123
4,-111,-122
25,-105,-126
18,-101,-133
17,-105,-133
28,-106,-137
36,-109,-126
21,-102,-110
52,-82,-129
37,-88,-137
46,-91,-129
28,-109,-113
30,-107,-124
23,-105,-134
10,-106,-130
15,-106,-129
21,-105,-124
5,-113,-124
15,-107,-123
16,-105,-123
21,-105,-129
16,-113,-137
2,-110,-130
9,-104,-121
7,-108,-121
35,-107,-125
40,-104,-136
61,-81,-139
39,-82,-120
62,-80,-113
43,-96,-140
44,-98,-141
15,-102,-126
30,-104,-117
38,-100,-130
32,-99,-137
57,-82,-139
32,-91,-119
74,-76,-119
83,-74,-146
86,-65,-127
66,-65,-114
84,-24,-134
73,-32,-112
93,-52,-114
100,-35,-140
84,-56,-119
66,-23,-108
90,-37,-130
102,-51,-124
95,-38,-125
88,-49,-126
82,-47,-115
82,-51,-126
95,-46,-124
73,-66,-122
90,-39,-129
80,-62,-125
82,-43,-117
82,-49,-124
94,-29,-115
75,-53,-125
96,-32,-126
103,-40,-124
86,-44,-128
84,-35,-116
90,-45,-120
104,-29,-126
70,-58,-123
94,-19,-121
79,-54,-126
90,-22,-120
81,-40,-119
91,-26,-116
87,-38,-127
90,-35,-125
91,-31,-121
94,-43,-123
95,-25,-117
89,-40,-122
84,-31,-122
92,-37,-124
93,-36,-127
93,-39,-123
78,-28,-114
78,-42,-121
86,-34,-125
112,-51,-144
73,73,-166
71,2,-121
14,67,-178
39,17,-163
67,42,-162
82,27,-129
80,36,-118
86,52,-82
66,61,-111
49,64,-115
58,62,-73
48,31,-61
41,4,-53
64,9,-50
68,17,-52
63,-6,-29
41,19,-48
27,-4,-26
3,-1,-31
5,8,-26
-7,6,-14
-24,14,-20
-26,18,-43
-54,6,-47
-50,13,-56
-57,10,-57
-53,14,-54
-64,11,-59
-68,13,-64
-62,16,-66
-63,19,-53
-70,40,-61
-68,42,-61
-65,32,-21
-114,61,-74
-43,41,-55
-50,19,-57
-72,-34,-78
-19,64,-84
8,56,-96
44,69,-119
64,69,-154
42,65,-190
15,53,-188
5,55,-184
19,58,-182
35,62,-201
36,43,-192
43,51,-179
48,44,-177
66,29,-159
68,12,-175
87,5,-198
97,9,-173
108,29,-163
92,6,-147
102,-4,-148
118,11,-170
106,10,-148
111,19,-152
110,7,-135
104,14,-141
107,45,-136
118,-47,-155
102,13,-147
100,17,-146
