-71,-93,-130
-75,-80,-135
-64,-76,-127
-72,-107,-113
-59,-115,-111
0,-138,-118
35,-70,-110
17,-85,-85
14,-91,-80
19,-96,-91
-52,-155,-117
-101,-85,-192
-134,-167,-190
-88,-136,-150
-104,-137,-117
-104,-203,-111
-6,-24,-105
44,-70,1
-10,-42,-92
10,-141,-107
0,-69,-83
-17,-271,-111
1,-61,-116
3,-116,-137
-40,-93,-278
400,-306,-397
123,-70,-300
31,-90,-135
11,-18,-134
23,-38,-110
48,-69,-278
180,-345,-480
70,-151,-236
125,-221,-162
-57,-316,-352
-144,-81,-240
-130,-40,-511
-94,-97,-210
-306,-391,-156
-45,-9,-536
216,-54,-361
185,-188,-264
-1,-48,-122
-56,-351,-55
-239,-50,-369
-114,-279,-483
-49,-75,-251
14,-58,-138
13,-117,-224
-23,-40,-275
127,-103,-330
90,12,-172
0,-4,-201
-62,-273,-76
62,-142,-192
-126,-140,-228
-41,-35,-173
-40,-45,-199
25,-132,-172
19,-68,-192
10,9,-194
138,-118,-271
125,17,-187
10,-69,-183
35,-50,-173
29,-56,-198
111,13,-157
57,-37,-158
96,-40,-155
91,-48,-185
132,-102,-170
92,-55,-171
-13,-34,-126
38,-132,-135
-103,-53,-180
-86,-54,-176
-81,-82,-138
-6,-109,-121
-35,-120,-127
-10,-127,-104
-5,-118,-121
4,-109,-120
5,-113,-128
2,-135,-123
1,-109,-118
20,-92,-119
-14,-123,-131
-10,-106,-122
33,-81,-97
-72,-217,-126
14,-101,-115
21,-85,-98
30,-59,-113
8,-89,-127
83,-73,-155
50,-135,-135
9,-98,-139
38,-108,-141
23,-74,-120
35,-77,-118
56,-101,-131
51,-91,-149
8,-109,-179
-16,-116,-148
-2,-107,-112
50,-63,-188
47,-34,-207
86,-17,-109
62,-35,-51
32,-88,-102
91,-75,-86
87,-102,-54
84,-116,-68
48,-89,-73
10,-109,-98
45,-148,-88
20,-98,-94
5,-107,-103
33,-103,-166
39,-113,-121
89,-87,-99
2,-98,-138
27,-102,-150
30,-91,-154
5,-92,-149
39,-73,-186
13,-54,-157
-32,3,-198
-43,6,-241
-20,-9,-219
2,-5,-224
13,-34,-208
60,-35,-191
43,-55,-171
50,-53,-165
47,-63,-149
21,-90,-161
59,-71,-197
30,10,-183
-8,-4,-216
211,-407,-92
-38,-405,-469
-45,72,-518
-44,-499,57
155,-501,-108
312,6,-615
502,-483,-119
68,-477,-254
385,-238,-601
183,-336,-136
-83,-332,-101
-120,-129,-441
-260,189,-209
16,116,-176
-11,37,-206
-90,-275,-116
-24,16,-175
-7,-7,-221
48,5,-170
21,22,-64
-55,-21,-208
-14,-1,-198
-43,-20,-134
-8,-18,-221
-10,-19,-210
-8,-18,-212
-10,-20,-213
-10,-21,-213
-10,-20,-213
-11,-21,-214
-11,-21,-213
-10,-20,-213
-10,-20,-213
-10,-20,-213
-11,-21,-213
-10,-20,-213
-10,-20,-213
-10,-20,-213
-10,-20,-213
-11,-21,-212
-10,-21,-213
-10,-20,-213
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-20,-212
-10,-20,-213
-10,-20,-212
-11,-21,-213
-10,-21,-213
-10,-20,-213
-11,-21,-213
-10,-21,-213
-11,-21,-213
-10,-20,-213
-10,-21,-213
-10,-20,-213
-10,-20,-213
-10,-21,-213
-10,-20,-212
-10,-20,-213
-10,-21,-213
-11,-21,-213
-11,-21,-213
-10,-20,-213
-9,-21,-213
-10,-20,-213
-10,-20,-213
-11,-21,-214
-10,-21,-213
-10,-20,-213
-10,-20,-213
-10,-21,-213
-11,-21,-214
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-20,-213
-11,-21,-213
-10,-19,-212
-10,-20,-213
-10,-21,-213
-10,-21,-213
-11,-21,-214
-11,-21,-213
-10,-20,-213
-10,-21,-213
-10,-20,-213
-11,-20,-213
-10,-20,-213
-10,-20,-213
-10,-20,-212
-10,-20,-213
-11,-21,-214
-11,-21,-213
-10,-21,-213
-10,-21,-213
-10,-20,-213
-10,-21,-214
-10,-20,-213
-10,-20,-213
-10,-20,-213
-10,-20,-213
-11,-21,-214
-11,-21,-213
-10,-21,-213
-11,-21,-213
-10,-20,-213
-11,-21,-213
-10,-20,-213
-10,-20,-213
-9,-20,-213
-10,-20,-213
-11,-21,-213
-10,-20,-212
-11,-21,-213
-10,-21,-213
-10,-20,-213
-11,-21,-213
-10,-20,-212
-10,-20,-213
-10,-20,-213
-10,-20,-213
-10,-21,-213
-11,-20,-212
-11,-21,-213
-11,-21,-213
-10,-20,-213
-11,-21,-214
-10,-20,-212
-10,-19,-212
-10,-20,-213
-10,-20,-213
-11,-21,-214
-10,-20,-213
-10,-20,-213
-11,-20,-213
-11,-20,-213
-11,-21,-213
-11,-21,-213
-10,-20,-213
-10,-20,-213
-10,-20,-212
-11,-21,-213
-10,-21,-212
-10,-21,-213
-10,-21,-212
-10,-20,-213
-11,-21,-214
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-20,-213
-10,-21,-213
-10,-20,-213
-10,-21,-213
-9,-20,-213
-10,-21,-213
-11,-21,-213
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-20,-213
-11,-20,-213
-10,-20,-213
-10,-20,-213
-10,-20,-212
-10,-21,-213
-11,-21,-213
-10,-21,-213
-10,-21,-213
-10,-21,-213
-10,-21,-213
-11,-20,-213
-10,-20,-213
-10,-20,-213
-10,-21,-213
-10,-20,-212
-11,-21,-213
-10,-20,-212
-10,-21,-213
-10,-21,-213
-10,-21,-213
-11,-20,-213
-10,-21,-213
-10,-21,-213
-10,-20,-212
-10,-21,-213
-11,-21,-213
-11,-20,-213
-11,-20,-213
-11,-20,-214
-12,-20,-215
-21,-17,-219
-23,-10,-198
-19,-15,-221
-13,-20,-219
-11,-19,-214
-13,-19,-212
-12,-20,-214
-12,-19,-213
-12,-19,-212
-11,-20,-213
-10,-21,-213
-13,-20,-212
-14,-19,-214
-9,-20,-212
-12,-19,-212
-13,-20,-212
-11,-21,-214
-11,-20,-213
-13,-19,-213
-12,-20,-212
-10,-21,-214
-13,-19,-215
-18,-16,-209
-21,-19,-212
-23,-24,-214
-23,-25,-216
-22,-20,-216
-26,-17,-229
-39,-18,-216
-53,-24,-296
-11,-22,-227
-10,-11,-141
-14,-7,-109
161,-198,159
13,174,-137
26,66,-69
10,-61,-61
14,-68,-34
8,-67,-35
10,-71,-38
7,-71,-39
9,-69,-34
6,-71,-35
14,-69,-35
12,-69,-36
9,-70,-34
8,-70,-36
10,-70,-38
13,-68,-31
4,-73,-42
12,-69,-36
9,-70,-34
10,-70,-36
7,-71,-37
7,-71,-39
9,-71,-36
8,-71,-38
12,-68,-36
8,-70,-37
10,-70,-35
8,-71,-38
9,-70,-37
9,-71,-39
8,-70,-36
8,-70,-37
9,-70,-34
7,-71,-38
6,-71,-39
6,-71,-39
9,-70,-38
6,-71,-39
10,-70,-36
8,-70,-36
9,-69,-37
9,-69,-36
8,-70,-36
9,-69,-37
12,-69,-34
8,-69,-36
10,-69,-34
9,-71,-36
8,-70,-37
10,-70,-34
9,-71,-36
5,-72,-41
7,-71,-38
8,-70,-34
8,-70,-36
7,-71,-37
6,-71,-37
7,-72,-38
9,-70,-35
6,-71,-38
8,-71,-36
4,-72,-37
6,-72,-36
8,-71,-37
8,-71,-37
8,-71,-36
7,-71,-36
6,-71,-38
8,-70,-35
7,-71,-36
7,-70,-36
9,-70,-35
1,-74,-45
16,-67,-35
12,-71,-34
6,-71,-36
6,-72,-39
7,-71,-36
7,-72,-40
6,-72,-39
6,-71,-38
5,-72,-36
5,-73,-38
9,-71,-34
6,-73,-36
8,-72,-35
5,-73,-41
3,-73,-36
6,-73,-37
6,-73,-37
6,-73,-38
6,-73,-38
5,-73,-42
8,-73,-38
4,-74,-42
8,-73,-37
7,-73,-39
6,-72,-36
5,-73,-39
7,-73,-37
6,-73,-40
8,-72,-37
7,-71,-37
7,-72,-37
7,-72,-38
7,-72,-38
7,-72,-38
7,-72,-37
8,-71,-36
8,-71,-36
7,-71,-37
7,-71,-37
7,-72,-37
7,-71,-37
8,-71,-37
8,-71,-36
8,-71,-37
8,-71,-37
8,-71,-37
7,-71,-38
7,-71,-37
7,-71,-37
7,-71,-37
8,-71,-37
8,-71,-36
7,-71,-37
7,-71,-37
7,-72,-38
8,-71,-37
8,-71,-36
8,-71,-37
8,-71,-37
7,-71,-38
7,-71,-37
7,-71,-36
8,-71,-38
8,-71,-36
7,-71,-37
8,-71,-37
7,-70,-37
7,-71,-37
8,-71,-37
7,-71,-38
8,-71,-36
8,-71,-36
8,-71,-37
7,-71,-37
7,-71,-38
8,-71,-37
7,-71,-39
8,-70,-36
8,-70,-35
7,-70,-37
8,-71,-37
7,-71,-37
8,-70,-37
8,-70,-37
7,-71,-38
8,-70,-35
8,-70,-36
8,-70,-35
8,-70,-37
8,-71,-37
8,-70,-37
8,-70,-36
8,-70,-37
7,-70,-37
7,-71,-39
8,-70,-36
8,-71,-37
8,-71,-36
8,-71,-35
7,-71,-37
8,-71,-37
8,-71,-36
7,-71,-38
8,-71,-37
8,-71,-38
8,-71,-37
8,-71,-37
8,-71,-37
7,-71,-37
7,-71,-37
8,-70,-37
8,-71,-37
7,-71,-36
8,-71,-36
7,-72,-38
7,-71,-37
7,-71,-37
8,-71,-37
8,-71,-37
7,-72,-37
8,-71,-37
7,-72,-37
7,-72,-38
7,-72,-39
7,-72,-39
7,-72,-37
7,-72,-37
8,-72,-37
7,-72,-37
7,-74,-40
7,-73,-39
7,-73,-38
6,-73,-39
7,-73,-39
6,-73,-38
6,-73,-38
7,-72,-37
7,-73,-37
6,-73,-39
6,-74,-38
7,-74,-38
6,-74,-37
6,-74,-38
4,-74,-40
4,-75,-39
5,-76,-39
6,-74,-38
5,-74,-39
10,-73,-35
6,-76,-38
5,-75,-42
3,-76,-44
1,-76,-46
7,-74,-40
5,-75,-41
7,-74,-40
8,-74,-38
6,-75,-40
5,-75,-40
8,-75,-39
4,-75,-39
2,-77,-38
8,-76,-38
8,-75,-36
8,-76,-41
3,-77,-45
4,-76,-43
10,-74,-36
9,-74,-38
9,-74,-37
9,-73,-39
9,-74,-39
9,-74,-40
9,-73,-39
9,-73,-39
9,-73,-38
9,-73,-38
9,-73,-38
10,-73,-38
53,-94,18
9,-94,-39
5,-95,-58
-4,-92,-49
8,-161,-159
19,-132,-116
-3,-139,-205
35,-104,-118
40,-100,-173
10,-87,-175
-8,-92,-200
1,-53,-184
-2,-57,-199
1,-37,-184
-29,-20,-202
-32,-15,-234
-17,-23,-195
-24,-6,-172
-42,-23,-226
-29,-33,-210
-25,-11,-204
-25,1,-200
-21,-18,-209
-19,-9,-198
-20,-10,-212
-7,-4,-258
31,22,-177
69,52,-153
57,63,-129
64,-11,-191
6,-13,-204
22,-12,-209
-10,-14,-212
-15,-22,-215
-16,-26,-217
-19,-27,-216
-20,-31,-219
-19,-31,-213
-32,-29,-213
-32,-30,-217
-32,-30,-215
-33,-36,-227
-33,-29,-188
-59,-23,-241
-13,-54,-208
8,43,-279
6,-25,-185
26,-35,-209
19,-36,-207
9,-36,-180
18,-53,-200
12,-68,-203
38,-79,-209
4,-69,-203
6,-78,-191
-8,-71,-172
10,-94,-187
-6,-92,-178
-19,-84,-155
20,-173,-109
-19,-107,-93
-28,-123,-147
-50,-118,-125
-46,-103,-115
-32,-107,-121
-62,-69,-90
-13,-117,-107
-68,-76,-132
-74,-75,-72
0,-80,-69
39,-120,-110
37,-103,-80
18,-112,-94
-15,-64,-133
1,-118,-60
21,-62,-120
19,-11,-169
100,-283,-158
-84,-67,-280
29,-84,-82
-47,-184,-264
-21,-91,5
111,-54,-334
150,-277,-323
144,-252,-218
69,-104,-139
102,-157,-121
0,-61,-84
53,-30,-37
-13,17,-72
344,-279,-154
377,8,137
29,-172,-245
46,-140,-209
15,-73,-126
42,-138,-141
52,-138,-133
35,-148,-135
-20,-2,-165
-14,-31,-121
-19,-24,-121
4,-35,-87
80,-83,-17
59,-46,-112
180,-74,-145
165,40,-269
309,-345,-201
-20,-78,-86
-20,-111,-77
15,-71,-74
10,-86,-86
-44,-95,-163
-9,-17,-118
-80,-173,-172
-122,-185,-222
-34,-212,-248
205,-162,-113
121,-199,-146
3,-93,-171
-34,-6,-181
-29,-71,-181
-23,-8,-178
197,-221,-77
160,-206,-218
34,-19,-314
45,44,-236
86,-62,-104
-87,-191,-179
70,-179,-202
-98,-265,-610
68,-238,-127
222,-129,-178
149,-194,-180
420,-224,-481
180,-178,-380
-13,-101,-121
17,-27,-122
35,-137,-78
131,-136,-242
96,-110,-128
20,-163,-146
64,-97,-118
-26,-40,-170
0,-157,-224
-2,-71,-179
3,-103,-208
-29,-71,-157
-17,-103,-175
-1,-169,-160
1,-123,-157
16,-139,-98
8,-91,28
-26,-101,-109
12,-33,-86
-3,-143,-103
42,-123,-81
-2,-82,-51
-95,-50,-166
-23,-128,-132
36,-94,-158
57,-81,-145
17,-121,-192
15,-99,-169
26,-81,-176
23,-54,-172
33,-69,-179
34,-48,-176
49,-66,-185
53,-44,-180
68,3,-185
45,-49,-180
61,-38,-192
39,-36,-194
46,-42,-179
48,-31,-220
49,-31,-165
48,-32,-181
33,-27,-211
45,-50,-185
43,-36,-205
45,-36,-204
42,-20,-203
46,-45,-182
39,-34,-215
38,-38,-203
28,-25,-215
24,-9,-198
-1,-25,-197
1,-12,-204
13,-25,-212
3,-38,-219
1,-39,-207
16,-37,-211
15,-36,-218
24,-7,-204
31,-3,-200
29,13,-207
28,2,-211
-10,-64,-201
43,3,-200
34,-3,-209
36,-12,-197
45,7,-198
31,-13,-203
11,-5,-210
18,-19,-197
17,3,-209
7,13,-207
17,18,-197
-3,16,-209
-1,2,-214
-12,13,-207
-24,3,-198
-26,-9,-183
-21,-25,-202
-12,-19,-215
-26,-4,-211
-46,-44,-205
-33,-21,-215
-23,-25,-232
-20,-41,-222
2,-21,-229
-139,-2,-521
-56,40,-259
-5,-26,-205
-8,-27,-212
130,41,-162
-9,-47,-217
-26,-32,-225
-7,-40,-206
-8,-31,-213
-7,-35,-211
-10,-35,-213
20,-16,-235
-17,-24,-211
-12,-38,-216
-21,-27,-207
-26,-30,-210
-20,-26,-211
-18,-22,-211
-13,-28,-196
-25,-34,-218
-11,-28,-194
-22,-26,-214
-20,-27,-211
-21,-29,-212
-18,-24,-214
-19,-29,-209
-12,-19,-206
4,-1,-214
-20,-22,-207
-25,-22,-215
-25,-21,-208
-26,-20,-206
-30,-20,-213
-34,-25,-212
-32,-22,-211
-29,-23,-211
-28,-26,-212
-22,-18,-195
-30,-33,-200
-26,-27,-212
-24,-30,-211
-25,-34,-209
-26,-29,-208
-40,-30,-217
-68,-42,-227
-31,-26,-205
-27,-27,-209
-26,-23,-211
-23,-22,-211
-23,-23,-212
-20,-24,-211
-22,-27,-208
-21,-29,-211
-23,-28,-210
-21,-27,-213
-25,-28,-212
-33,-29,-210
-30,-25,-214
-29,-26,-213
-26,-24,-212
-26,-23,-216
-27,-19,-210
-30,-20,-209
-27,-27,-210
-29,-27,-214
-30,-24,-213
-26,-36,-197
-33,-26,-218
-28,-30,-198
-29,-26,-214
-35,-25,-209
-30,-19,-206
-32,-24,-217
-34,-21,-213
-33,-44,-207
-34,-29,-209
-29,-32,-204
-33,-33,-211
-33,-34,-205
-33,-31,-210
-34,-30,-210
-31,-25,-209
-30,-28,-213
-30,-28,-216
-31,-26,-216
-27,-31,-212
-32,-36,-204
-34,-39,-198
-30,-37,-209
8,-53,-209
-25,-49,-174
-22,-45,-225
-44,-68,-198
-33,-40,-200
-35,-33,-211
-37,-32,-203
-38,-36,-201
-26,-31,-203
-14,-26,-212
-16,-36,-208
-14,-39,-211
-14,-41,-204
-16,-41,-207
