43,-22,-198
44,-22,-199
43,-23,-199
44,-21,-198
46,-20,-194
46,-25,-200
49,-27,-198
48,-26,-196
47,-25,-196
50,-28,-201
51,-25,-196
51,-21,-192
48,-25,-195
50,-22,-195
54,-24,-196
51,-25,-195
50,-24,-195
52,-24,-196
52,-23,-195
51,-24,-195
50,-23,-196
51,-25,-197
49,-25,-196
50,-25,-195
50,-25,-196
51,-25,-194
51,-25,-196
52,-24,-196
50,-24,-195
51,-22,-194
52,-25,-197
54,-24,-195
51,-24,-192
49,-20,-193
51,-19,-198
46,-21,-204
60,-37,-202
54,-12,-192
40,-19,-199
38,-24,-202
33,-18,-204
42,-23,-207
38,-23,-202
33,-15,-201
43,-32,-212
26,-21,-196
39,-17,-202
45,-23,-205
54,-25,-197
52,6,-186
41,-37,-211
61,-12,-196
50,-20,-195
38,-10,-193
63,-12,-200
54,-17,-194
60,-15,-190
62,-14,-202
55,-17,-190
33,-16,-206
35,1,-203
34,-8,-204
49,-39,-209
36,-6,-194
36,-5,-202
53,8,-199
38,-50,-218
46,8,-188
27,3,-201
48,-5,-208
43,-32,-210
48,9,-182
32,0,-201
58,-5,-205
35,-38,-216
47,0,-186
33,11,-189
46,-2,-208
47,-50,-218
53,10,-178
31,0,-207
53,3,-197
40,-49,-221
44,9,-181
31,8,-204
30,-5,-205
48,-33,-215
46,9,-177
43,-10,-207
39,-8,-195
50,-16,-202
35,-4,-195
29,-19,-214
41,-20,-214
50,-15,-204
47,-12,-197
48,-12,-192
50,-8,-192
47,-8,-197
39,-12,-205
30,-16,-211
33,-12,-208
38,-15,-206
45,-14,-204
45,-11,-199
44,-10,-196
45,-8,-197
44,-9,-201
43,-9,-201
40,-7,-201
43,-12,-207
43,-10,-202
44,-9,-201
46,-8,-201
47,-10,-201
44,-10,-199
41,-10,-201
42,-10,-202
44,-9,-202
47,-11,-202
47,-10,-199
45,-11,-198
46,-11,-201
47,-11,-202
41,-9,-199
48,-15,-205
47,-12,-199
40,-13,-197
46,-9,-198
49,-10,-200
48,-12,-201
47,-10,-199
47,-11,-198
45,-11,-199
47,-11,-201
47,-10,-200
45,-11,-199
45,-11,-200
45,-11,-199
50,-10,-200
47,-10,-199
48,-11,-200
46,-10,-199
47,-10,-199
48,-11,-201
45,-13,-199
44,-12,-199
45,-12,-199
46,-12,-199
50,-11,-198
47,-12,-198
47,-12,-199
48,-11,-199
48,-11,-199
47,-12,-199
45,-12,-200
48,-9,-198
44,-11,-197
46,-12,-200
54,-12,-203
47,-13,-202
52,-6,-196
53,-4,-190
58,-1,-186
62,20,-177
72,40,-176
56,48,-171
48,55,-180
39,46,-184
53,69,-174
33,63,-170
31,70,-168
27,73,-164
21,76,-164
25,78,-158
29,89,-163
23,83,-161
27,73,-163
25,64,-160
19,49,-188
8,56,-194
10,47,-189
4,42,-193
12,46,-202
20,36,-203
13,36,-202
20,36,-202
22,41,-205
16,37,-208
14,34,-197
14,33,-204
13,34,-203
10,35,-205
16,35,-206
18,33,-205
8,32,-208
16,29,-215
16,24,-212
7,20,-210
12,14,-208
-2,23,-211
8,15,-221
5,31,-218
12,47,-180
28,35,-216
17,19,-213
34,18,-192
43,9,-160
41,2,-151
44,-15,-192
65,-8,-185
59,-6,-175
70,1,-180
73,0,-178
79,4,-167
85,10,-159
87,17,-150
86,21,-146
88,24,-143
84,27,-142
86,30,-136
157,4,-139
84,34,-131
85,34,-137
85,36,-137
